1, 8160, Note_on_c, 0, 46, 0
1, 8160, Note_on_c, 0, 53, 0
1, 8160, Note_on_c, 0, 74, 47
1, 8160, Note_on_c, 0, 81, 60
1, 8160, Note_on_c, 0, 58, 42
1, 8160, Note_on_c, 0, 65, 47
1, 8400, Tempo, 612245
1, 8640, Tempo, 652174
1, 8640, Note_on_c, 0, 65, 0
1, 8640, Note_on_c, 0, 74, 0
1, 8640, Note_on_c, 0, 72, 52
1, 8640, Note_on_c, 0, 64, 47
1, 8648, Control_c, 0, 64, 0
1, 8880, Tempo, 638298
1, 8880, Note_on_c, 0, 81, 0
1, 8880, Note_on_c, 0, 79, 54
1, 9120, Tempo, 625000
1, 9120, Note_on_c, 0, 79, 0
1, 9120, Note_on_c, 0, 64, 0
1, 9120, Note_on_c, 0, 77, 52
1, 9120, Note_on_c, 0, 62, 51
1, 9360, Note_on_c, 0, 62, 0
1, 9360, Note_on_c, 0, 77, 0
1, 9360, Note_on_c, 0, 79, 54
1, 9360, Note_on_c, 0, 64, 53
1, 9600, Tempo, 638366
1, 9600, Note_on_c, 0, 58, 0
1, 9600, Note_on_c, 0, 57, 53
1, 9641, Tempo, 689655
1, 9720, Tempo, 648649
1, 9720, Note_on_c, 0, 64, 0
1, 9720, Note_on_c, 0, 79, 0
1, 9720, Note_on_c, 0, 77, 49
1, 9720, Note_on_c, 0, 65, 45
1, 9840, Tempo, 631579
1, 9840, Note_on_c, 0, 65, 0
1, 9840, Note_on_c, 0, 77, 0
1, 9840, Note_on_c, 0, 76, 51
1, 9840, Note_on_c, 0, 67, 45
1, 9960, Note_on_c, 0, 67, 0
1, 9960, Note_on_c, 0, 76, 0
1, 9960, Note_on_c, 0, 79, 51
1, 9960, Note_on_c, 0, 69, 45
1, 10080, Tempo, 685714
1, 10080, Note_on_c, 0, 69, 0
1, 10080, Note_on_c, 0, 79, 0
1, 10080, Note_on_c, 0, 77, 54
1, 10080, Note_on_c, 0, 62, 45
1, 10320, Tempo, 645161
1, 10320, Note_on_c, 0, 72, 0
1, 10320, Note_on_c, 0, 70, 49
1, 10440, Tempo, 634921
1, 10440, Note_on_c, 0, 70, 0
1, 10440, Note_on_c, 0, 69, 49
1, 10560, Tempo, 652174
1, 10560, Note_on_c, 0, 69, 0
1, 10560, Note_on_c, 0, 57, 0
1, 10560, Note_on_c, 0, 70, 51
1, 10560, Note_on_c, 0, 55, 46
1, 10800, Tempo, 677966
1, 10800, Note_on_c, 0, 77, 0
1, 10800, Note_on_c, 0, 62, 0
1, 10800, Note_on_c, 0, 76, 46
1, 10800, Note_on_c, 0, 64, 45
1, 11040, Tempo, 693642
1, 11040, Note_on_c, 0, 64, 0
1, 11040, Note_on_c, 0, 76, 0
1, 11040, Note_on_c, 0, 55, 0
1, 11040, Note_on_c, 0, 74, 45
1, 11040, Note_on_c, 0, 65, 37
1, 11040, Note_on_c, 0, 48, 41
1, 11280, Note_on_c, 0, 65, 0
1, 11280, Note_on_c, 0, 74, 0
1, 11280, Note_on_c, 0, 72, 43
1, 11280, Note_on_c, 0, 64, 36
1, 11520, Tempo, 655738
1, 11520, Note_on_c, 0, 64, 0
1, 11520, Note_on_c, 0, 48, 0
1, 11520, Note_on_c, 0, 70, 0
1, 11520, Note_on_c, 0, 72, 0
1, 11520, Control_c, 0, 91, 127
1, 11520, Control_c, 0, 91, 127
1, 11521, Note_on_c, 0, 29, 89
1, 11619, Control_c, 0, 64, 127
1, 11760, Note_on_c, 0, 41, 77
1, 11761, Note_on_c, 0, 29, 0
1, 12000, Tempo, 621762
1, 12000, Note_on_c, 0, 41, 0
1, 12000, Note_on_c, 0, 48, 81
1, 12220, Note_on_c, 0, 48, 0
1, 12240, Tempo, 764331
1, 12240, Note_on_c, 0, 48, 81
1, 12480, Tempo, 839161
1, 12480, Note_on_c, 0, 74, 70
1, 12480, Note_on_c, 0, 70, 70
1, 12480, Note_on_c, 0, 79, 83
1, 12480, Note_on_c, 0, 67, 70
1, 12480, Note_on_c, 0, 62, 71
1, 12480, Note_on_c, 0, 58, 60
1, 12480, Note_on_c, 0, 55, 60
1, 12495, Control_c, 0, 64, 0
1, 12777, Control_c, 0, 64, 127
1, 13440, Tempo, 606061
1, 13440, Control_c, 0, 64, 0
1, 13560, Note_on_c, 0, 79, 0
1, 13560, Note_on_c, 0, 81, 53
1, 13680, Note_on_c, 0, 81, 0
1, 13680, Note_on_c, 0, 82, 53
1, 13800, Tempo, 579710
1, 13800, Note_on_c, 0, 82, 0
1, 13800, Note_on_c, 0, 81, 53
1, 13920, Tempo, 558140
1, 13920, Note_on_c, 0, 81, 0
1, 13920, Note_on_c, 0, 48, 0
1, 13920, Note_on_c, 0, 62, 0
1, 13920, Note_on_c, 0, 74, 0
1, 13920, Note_on_c, 0, 70, 0
1, 13920, Note_on_c, 0, 67, 0
1, 13920, Note_on_c, 0, 58, 0
1, 13920, Note_on_c, 0, 55, 0
1, 13920, Note_on_c, 0, 79, 56
1, 14040, Tempo, 540541
1, 14040, Note_on_c, 0, 79, 0
1, 14040, Note_on_c, 0, 81, 54
1, 14160, Note_on_c, 0, 81, 0
1, 14160, Note_on_c, 0, 79, 54
1, 14280, Note_on_c, 0, 79, 0
1, 14280, Note_on_c, 0, 77, 54
1, 14400, Tempo, 550459
1, 14400, Note_on_c, 0, 77, 0
1, 14400, Note_on_c, 0, 74, 57
